ФОРМА;БЛОК;ЗНАЧЕНИЕ
Forms/Agents/agent_ability/agent_ability_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENT_ABILITY
Forms/Agents/agent_ability/agent_ability_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_ABILITY_KINDS
Forms/Agents/agent_ability/agent_ability_edit.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;СИСТЕМНЫЕ ОПЦИИ;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;КОНСТАНТЫ;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;Коды подключаемого AutoPopUp меню на форме;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;БРОКЕРЫ;"unit:AGENT_ABILITY,"
Forms/Agents/agent_ability/agent_ability_edit.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""ABILITY_KINDS"" composition=""AK""
Forms/Agents/agent_ability/agent_ability_edit.frm;JS Unit Compositions;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;РАЗОБРАТЬ АНАЛИТИКОМ;(не найдено)
Forms/Agents/agent_ability/agent_ability_edit.frm;ОТЧЕТЫ;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;ЮЗЕРФОРМЫ;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;SubForm;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;Список вызываемых форм в JS;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENTS
Forms/Agents/agent_accs/agent_accs_edit.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGNBANKS
Forms/Agents/agent_accs/agent_accs_edit.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENT_ACCS_FULL
Forms/Agents/agent_accs/agent_accs_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_GEOGRAFY
Forms/Agents/agent_accs/agent_accs_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENTS
Forms/Agents/agent_accs/agent_accs_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGNBANKS
Forms/Agents/agent_accs/agent_accs_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENT_ACCS
Forms/Agents/agent_accs/agent_accs_edit.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;СИСТЕМНЫЕ ОПЦИИ;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;КОНСТАНТЫ;(не найдено)
Forms/Agents/agent_accs/agent_accs_edit.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
