ФОРМА;БЛОК;ЗНАЧЕНИЕ
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_HOME_CALL_JOUR_BASE
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_EMPLOYERS
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_VISITPURPOSES
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_HOME_CALL_JOUR
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_SITES_BASE
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_CONTRACTS_BASE
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_CONTR_AMI_DIRECTS
Forms/HomeCalls/home_call_edit.frm;Вьюхи;D_V_HOME_CALL_STATES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_INITS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_CAUSES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_TYPES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DIR_REG_TYPES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_PERSMEDCARD
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENTS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_BLOODGROUPE
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DIVISIONS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_RHESUS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_EMPLOYERS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_CABLAB
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_LPU
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_LPUDICT
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_GEOGRAFY
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_QUOTA_GROUPS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DISEASECASES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOSP_HISTORIES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DIRECTION_SERVICES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SERVICES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_PAYMENT_KIND
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SERVICES_PAYS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SOCIALSTATE_PAYS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_BULLETINES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SERVICES_STR
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_NR_NEWBORN_CARD
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_ADDRS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_RAIONS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_WORK_PLACES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_OKVED
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_DEPS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_JOBTITLES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_EDU_LEVELS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_EDUCATION_ORG_TYPES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_URPRIVS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_USERS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_USERROLES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_SOCIAL_STATES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SOCIALSTATES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SOCIALCATEGORIES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_ORPH_CATEGORIES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_JOUR
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SPECIALITIES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SPECIALITIES_ED
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DEPS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_DEPS_KINDS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_ESIA
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_EMP_SKILL
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SKILL_CATEGORIES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_VISITPURPOSES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_SITES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_STATES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_HOME_CALL_DIRECTIONS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_VISITS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_VIS_DIAGNOSISES
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_MKB10
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_CONTRACTS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_AGENT_POLIS
Forms/HomeCalls/home_call_edit.frm;Таблицы;D_CONTR_AMI_DIRECTS
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_VERSIONS.GET_VERSION_BY_LPU
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_TOOLS.STR_SEPARATE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_HOME_CALL_JOUR.PASS
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_DISEASECASES.ADD
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PMC_REGISTRATION.GET_ACTUAL_ON_DATE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_AGENT_SOCIAL_STATES.GET_ACTUAL_ON_DATE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_AGENT_ORPH_CATEGORIES.GET_ACTUAL_ON_DATE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_AGENT_ADDRS.GET_ACTUAL_ON_DATE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_GEOGRAFY.GET_FULL
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_AGENT_CONTACTS.GET_ACTUAL_PHONE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_EMPLOYERS.GET_ID
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_HC_PAYMENTS.GET_PAYMENT_DATA_TO_CURSOR
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PERSMEDCARD.ADD
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PERSMEDCARD.GET_CARD_NUMB
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PRICELIST_SERVS.GET_PRICE
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PRICELIST_SERVS.COLLECT_PRICELIST
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_PRICELIST_SERVS.GET_DISCOUNT
Forms/HomeCalls/home_call_edit.frm;Пакеты и функции;D_PKG_UNITPROPS.GET_NVAL
Forms/HomeCalls/home_call_edit.frm;СО;HomeCallRegType
Forms/HomeCalls/home_call_edit.frm;СО;CheckExistHCsInOneDay
Forms/HomeCalls/home_call_edit.frm;СО;InitiatorForCallToHome
Forms/HomeCalls/home_call_edit.frm;СО;ProvideInactiveServices
Forms/HomeCalls/home_call_edit.frm;СО;DSPCheckSocPays
Forms/HomeCalls/home_call_edit.frm;СО;CreateContract
Forms/HomeCalls/home_call_edit.frm;СО;HomeCallPurposeDefaultHH
Forms/HomeCalls/home_call_edit.frm;СО;HomeCallPurposeDefault
Forms/HomeCalls/home_call_edit.frm;СО;VISIT_PURPOSE_DEFAULT
Forms/HomeCalls/home_call_edit.frm;СО;VISITPURPOSES
Forms/HomeCalls/home_call_edit.frm;СО;ServiceForCallToHome
Forms/HomeCalls/home_call_edit.frm;СО;ServiceForCallToHomeChild
Forms/HomeCalls/home_call_edit.frm;СО;SERVICES
Forms/HomeCalls/home_call_edit.frm;СО;CloseEditHomeСallRegDate
Forms/HomeCalls/home_call_edit.frm;СО;HCTransferDailyMaximumReached
Forms/HomeCalls/home_call_edit.frm;СО;CheckCopyHCPass
Forms/HomeCalls/home_call_edit.frm;СО;PaymentKindForCallToHome
Forms/HomeCalls/home_call_edit.frm;Универсальные композиции;unit=""VISITPURPOSES"" composition=""DEF""
Forms/HomeCalls/home_call_edit.frm;Неопределенные;D_P_EXC
Forms/Reception/select_price.frm;Вьюхи;D_V_PRICELISTS
Forms/Reception/select_price.frm;Вьюхи;D_V_PRICELIST_SERVS
Forms/Reception/select_price.frm;Вьюхи;D_V_PRICELIST_SERVS_DEGREES
Forms/Reception/select_price.frm;Вьюхи;D_V_EMPLOYER_DEGREES
Forms/Reception/select_price.frm;Таблицы;D_AGENTS
Forms/Reception/select_price.frm;Таблицы;D_PAYMENT_KIND
Forms/Reception/select_price.frm;Таблицы;D_PRICELIST_DMS
Forms/Reception/select_price.frm;Таблицы;D_DIVISIONS
Forms/Reception/select_price.frm;Таблицы;D_CONTRACTS
Forms/Reception/select_price.frm;Таблицы;D_PRICELISTS
Forms/Reception/select_price.frm;Таблицы;D_PRICELIST_SERV_DMS
Forms/Reception/select_price.frm;Таблицы;D_SERVICES_STR
Forms/Reception/select_price.frm;Таблицы;D_PRICELIST_SERVS
Forms/Reception/select_price.frm;Таблицы;D_SERVICES
Forms/Reception/select_price.frm;Таблицы;D_SERVTYPES
Forms/Reception/select_price.frm;Таблицы;D_PRICELIST_SERVS_DEGREES
Forms/Reception/select_price.frm;Таблицы;D_SKILL_CATEGORIES
Forms/Reception/select_price.frm;Таблицы;D_DEGREES
Forms/Reception/select_price.frm;Таблицы;D_SERVPROFILES
Forms/Reception/select_price.frm;Таблицы;D_PF_CATEGORIES
Forms/Reception/select_price.frm;Таблицы;D_LPU_SERVICES
Forms/Reception/select_price.frm;Таблицы;D_EMPLOYER_DEGREES
Forms/Reception/select_price.frm;Пакеты и функции;D_PKG_STR_TOOLS.STR_IN_STR
Forms/Reception/select_price.frm;СО;PriceShowRegPeriod
Forms/HomeCalls/home_call_pass.frm;Юзерформы;UserFormsKaliningrad/HomeCalls/home_call_pass.frm
Forms/HomeCalls/home_call_pass.frm;Юзерформы;UserFormsEgis3Tomsk/HomeCalls/home_call_pass.d/home_call_pass.dfrm
Forms/HomeCalls/home_call_pass.frm;Юзерформы;UserFormsKaliningrad/HomeCalls/home_call_pass.frm
Forms/HomeCalls/home_call_pass.frm;Юзерформы;UserFormsSaratov/HomeCalls/home_call_pass.d/smp.dfrm
Forms/HomeCalls/home_call_pass.frm;формы JS;HomeCalls/home_call_question.frm
Forms/HomeCalls/home_call_pass.frm;формы JS;HomeCalls/home_call_spec_reject.frm
Forms/HomeCalls/home_call_pass.frm;Вьюхи;D_V_HOME_CALL_JOUR
Forms/HomeCalls/home_call_pass.frm;Вьюхи;D_V_SERVICES
Forms/HomeCalls/home_call_pass.frm;Вьюхи;D_V_HOME_CALL_JOUR_BASE
Forms/HomeCalls/home_call_pass.frm;Вьюхи;D_V_EMPLOYERS
Forms/HomeCalls/home_call_pass.frm;Вьюхи;D_V_PERSMEDCARD
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_JOUR
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SITES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_INITS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_PERSMEDCARD
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_EMPLOYERS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_AGENTS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_TYPES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_STATES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SERVICES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_DIVISIONS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_CAUSES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_DIRECTIONS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_VISITPURPOSES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_DIRECTION_SERVICES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_VISITS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_VIS_DIAGNOSISES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_MKB10
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_HOME_CALL_BULLETINES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_DIR_REG_TYPES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SERVICES_STR
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_JOBTITLES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SPECIALITIES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SPECIALITIES_ED
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_DEPS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_DEPS_KINDS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_USERS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_AGENT_ESIA
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_EMP_SKILL
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_SKILL_CATEGORIES
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_LPU
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_LPUDICT
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_BLOODGROUPE
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_RHESUS
Forms/HomeCalls/home_call_pass.frm;Таблицы;D_CABLAB
Forms/HomeCalls/home_call_pass.frm;Пакеты и функции;D_PKG_VERSIONS.GET_VERSION_BY_LPU
Forms/HomeCalls/home_call_pass.frm;Пакеты и функции;D_PKG_TOOLS.STR_SEPARATE_TO_IDS
Forms/HomeCalls/home_call_pass.frm;Пакеты и функции;D_PKG_HOME_CALL_JOUR.PASS
Forms/HomeCalls/home_call_pass.frm;Пакеты и функции;D_PKG_STR_TOOLS.FIO
Forms/HomeCalls/home_call_pass.frm;Пакеты и функции;D_PKG_UNITPROPS.GET_NVAL
Forms/HomeCalls/home_call_pass.frm;СО;HomeCallTransferService
Forms/HomeCalls/home_call_pass.frm;СО;ProvideInactiveServices
Forms/HomeCalls/home_call_pass.frm;СО;HCTransferDailyMaximumReached
Forms/HomeCalls/home_call_pass.frm;СО;HCAllow2ToSameDocInDay
Forms/HomeCalls/home_call_pass.frm;СО;HCAllow2ToSameDocSpecInDay
Forms/HomeCalls/home_call_pass.frm;Универсальные композиции;"unit:EMPLOYERS  composition:EMP_RET_SURNAME,"
Forms/HomeCalls/home_call_pass.frm;Универсальные композиции;"unit:SERVICES  composition:DEFAULT,"
Forms/HomeCalls/home_call_pass.frm;Неопределенные;D_STRAGG
Forms/services/select_by_in_lpu.frm;subForm;Autopsist/SubForms/check_inactive_service
Forms/services/select_by_in_lpu.frm;Вьюхи;D_V_SERVTYPES
Forms/services/select_by_in_lpu.frm;Вьюхи;D_V_SERVICES_BASE
Forms/services/select_by_in_lpu.frm;Вьюхи;D_V_EMP_SERVICES
Forms/services/select_by_in_lpu.frm;Вьюхи;D_V_LPU_SERVICES_BASE
Forms/services/select_by_in_lpu.frm;Таблицы;D_SERVTYPES
Forms/services/select_by_in_lpu.frm;Таблицы;D_SERVICES
Forms/services/select_by_in_lpu.frm;Таблицы;D_EMP_SERVICES
Forms/services/select_by_in_lpu.frm;Таблицы;D_LPU_SERVICES
Forms/services/select_by_in_lpu.frm;Пакеты и функции;D_PKG_EMPLOYERS.GET_ID
Forms/Directions/select_contract_by_pk.frm;subForm;Contracts/subforms/checking_relevance_contract
Forms/Directions/select_contract_by_pk.frm;формы JS;Contracts/contracts_edit.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/ContractsReports/contract_paid_kursk.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/MedCard/025y.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/MedCard/025y2.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/AmbReps/amb_talon_025_A4.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/ContractsReports/contract_paid_child.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/MedCard/025y_child.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/Reestr/pats_get_med_services.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/ContractsReports/exec_contracts.frm
Forms/Directions/select_contract_by_pk.frm;формы JS;Reports/MedCard/025y_2025.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";contract_paid_kursk (WEB-форма) Reports/ContractsReports/contract_paid_kursk.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";025/y_cope_test (WEB-форма) Reports/MedCard/025y.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";SOGL_RAST (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";proba11 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";RKKVD_DOG_PATIENT_URIDI (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contractKKOD (Составной)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_kod (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_agreement_base (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";RKKVD_DOG_PATIENT (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_cancellation_full (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";025/y2 (WEB-форма) Reports/MedCard/025y2.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Contract_UserFormsSpasenie (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";INF_ZAIAV_UserFormsSaranskBacha (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Kvitantsiya_kassaТест (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";amb_talon_025_A4 (WEB-форма) Reports/AmbReps/amb_talon_025_A4.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Recep_contr111 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_krok (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Act_UserFormsSpasenie (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Kvitantsiya_kassaТест1 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";contract_paid_child (WEB-форма) Reports/ContractsReports/contract_paid_child.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";contract_test (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";Contract_UserFormsSaranskBacha (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";INF_ZAIAV_UserFormsSaranskBacha2 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";MED_VK_OTB_VMP_SSH (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_cancellation (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";025/y_child (WEB-форма) Reports/MedCard/025y_child.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract2003 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";contract_samara (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract____ (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_pk_pmu (Составной)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_pk (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_agreement_base_pk (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_cancellation_full_pk (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";vozmezdnogo_okazania_disp (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";vozmezdnogo_okazaniya_medosmotr (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";025/y ЛПУ 007 (WEB-форма) Reports/MedCard/025y.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";pats_get_med_services (WEB-форма) Reports/Reestr/pats_get_med_services.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";exec_contracts (WEB-форма) Reports/ContractsReports/exec_contracts.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";contract_samara_kdl3 (WEB-конструктор)
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";025/y (WEB-форма) Reports/MedCard/025y_2025.frm
Forms/Directions/select_contract_by_pk.frm;"Отчеты, вызываемые на форме";reception_contract_MEDDEV-112533 (WEB-конструктор)
